arm,d,R,seed,method,blocks_1e-3,final_gap,sup_w2sq,mom_overhead_pct,spectral_gap,mono_violation,max_map_defect,slope_std,slope_acc
quantile-1d,1,8,13,std,228,9.813366198185847e-05,46.302313077084825,0.0,0.028805753960355483,,,,
quantile-1d,1,8,13,acc,36,9.299900774362158e-05,46.302313077084825,0.49692350489638687,,0.1774193548387097,1.8088570540769665e-16,,
quantile-1d,1,8,14,std,229,9.862918030778545e-05,47.71867560141623,0.0,0.028808766060522455,,,,
quantile-1d,1,8,14,acc,36,9.90680624610718e-05,47.71867560141623,2.0669770289585623,,0.1774193548387097,1.8088411872639742e-16,,
quantile-1d,1,8,15,std,223,9.787607307210067e-05,38.865826692113714,0.0,0.02878434354536991,,,,
quantile-1d,1,8,15,acc,36,7.76522766070542e-05,38.865826692113714,0.9188584926317158,,0.16129032258064516,1.808902304252705e-16,,
quantile-1d,1,8,16,std,220,9.841226659235147e-05,35.67253406633146,0.0,0.028804312440678225,,,,
quantile-1d,1,8,16,acc,36,7.178326415813174e-05,35.67253406633146,0.6846118817536673,,0.14516129032258066,1.8089219515947658e-16,,
quantile-1d,1,8,17,std,230,9.912650012289248e-05,49.62605326387983,0.0,0.028816028478946182,,,,
quantile-1d,1,8,17,acc,37,5.082082152085832e-05,49.62605326387983,0.8094406759738244,,0.1746031746031746,1.8089771774907803e-16,,
quantile-1d,1,8,18,std,211,9.911317824640165e-05,27.7655679393118,0.0,0.028812653847671222,,,,
quantile-1d,1,8,18,acc,35,9.880730905553747e-05,27.7655679393118,0.6055599982980902,,0.11475409836065574,1.808869871372909e-16,,
quantile-1d,1,8,19,std,211,9.896380113216807e-05,27.52112047301456,0.0,0.028797922364404496,,,,
quantile-1d,1,8,19,acc,35,9.717072670545335e-05,27.52112047301456,0.5605358545142528,,0.11475409836065574,1.8088736570921516e-16,,
quantile-1d,1,8,20,std,206,9.896021415700673e-05,24.949539380743033,0.0,0.02889597819247073,,,,
quantile-1d,1,8,20,acc,35,8.226798170563043e-05,24.949539380743033,1.0667339038419583,,0.18421052631578946,1.8089547048707006e-16,,
quantile-1d,1,8,21,std,226,9.727181830632148e-05,43.950577587649505,0.0,0.0287969135470735,,,,
quantile-1d,1,8,21,acc,36,8.996302958008684e-05,43.950577587649505,0.461445858581944,,0.1774193548387097,1.8088659567463078e-16,,
quantile-1d,1,8,22,std,212,9.856922858597628e-05,29.250473829057118,0.0,0.02888049896937213,,,,
quantile-1d,1,8,22,acc,35,5.4595687592584596e-05,29.250473829057118,0.8598109753512775,,0.12903225806451613,1.8089846710462148e-16,,
quantile-1d,1,8,23,std,224,9.745402621685884e-05,39.876605083386735,0.0,0.028791005908904373,,,,
quantile-1d,1,8,23,acc,36,8.090530899762527e-05,39.876605083386735,0.4940367507719453,,0.16129032258064516,1.808892567147972e-16,,
quantile-1d,1,8,24,std,209,9.908772448996572e-05,26.91118235975748,0.0,0.02887991323373979,,,,
quantile-1d,1,8,24,acc,35,9.458833521236443e-05,26.91118235975748,1.0298363315313839,,0.11475409836065574,1.8089075118848547e-16,,
quantile-1d,1,8,25,std,201,9.803947866648954e-05,23.68678449294685,0.0,0.029136123599818167,,,,
quantile-1d,1,8,25,acc,35,7.000942764268103e-05,23.68678449294685,0.7275541560512944,,0.1891891891891892,1.8274328083215038e-16,,
quantile-1d,1,8,26,std,218,9.775436428816064e-05,33.72989104537809,0.0,0.028824391778655437,,,,
quantile-1d,1,8,26,acc,36,6.698558167661517e-05,33.72989104537809,2.3524806188366703,,0.12903225806451613,1.8089386662696607e-16,,
quantile-1d,1,8,27,std,225,9.908387052659506e-05,41.903604619763875,0.0,0.028803079409314692,,,,
quantile-1d,1,8,27,acc,36,8.694675836595778e-05,41.903604619763875,0.49907151140749556,,0.16129032258064516,1.8088750955408762e-16,,
quantile-1d,1,8,28,std,227,9.96028450366282e-05,45.53300416276868,0.0,0.02880384196899059,,,,
quantile-1d,1,8,28,acc,36,9.124822198547378e-05,45.53300416276868,1.2467995265917917,,0.1774193548387097,1.808861906195187e-16,,
quantile-1d,1,8,29,std,190,9.971459232049895e-05,18.034198497489275,0.0,0.029196633029812482,,,,
quantile-1d,1,8,29,acc,34,2.3460454222412608e-05,18.034198497489275,0.7120477437698186,,0.13513513513513514,1.8210173332885965e-16,,
quantile-1d,1,8,30,std,204,9.765036974362928e-05,23.695122900595145,0.0,0.028936202486543144,,,,
quantile-1d,1,8,30,acc,35,9.277384473183048e-05,23.695122900595145,0.598201209235293,,0.21621621621621623,1.8098708770400654e-16,,
quantile-1d,1,8,31,std,232,9.866828547799855e-05,53.041395834999435,0.0,0.028822965786213996,,,,
quantile-1d,1,8,31,acc,37,5.49560351812417e-05,53.041395834999435,0.637172484426817,,0.19047619047619047,1.8089619049019076e-16,,
quantile-1d,1,8,32,std,198,9.894648166230979e-05,20.714749404483563,0.0,0.028996365221608315,,,,
quantile-1d,1,8,32,acc,34,5.5159144603855736e-05,20.714749404483563,0.7151611126616501,,0.16216216216216217,1.8117479746048445e-16,,
quantile-1d,1,8,33,std,214,9.867974455302075e-05,30.130500166984294,0.0,0.028814431084858795,,,,
quantile-1d,1,8,33,acc,35,5.737877587730367e-05,30.130500166984294,0.46397560406780874,,0.12903225806451613,1.8089726925261327e-16,,
quantile-1d,1,8,34,std,185,9.76008449766752e-05,15.215289918316909,0.0,0.029203384210700872,,,,
quantile-1d,1,8,34,acc,34,8.965152678230837e-05,15.215289918316909,0.6054010992183204,,0.0,1.815135205465362e-16,,
quantile-1d,1,8,35,std,209,9.953809198348651e-05,26.901918204611725,0.0,0.028862164639625744,,,,
quantile-1d,1,8,35,acc,35,9.473385020397629e-05,26.901918204611725,0.6751441840334481,,0.11475409836065574,1.8089027781411476e-16,,
quantile-1d,1,8,36,std,200,9.957540956806454e-05,22.16971744909066,0.0,0.029019454510289096,,,,
quantile-1d,1,8,36,acc,35,6.806456334151889e-05,22.16971744909066,0.3349740360605511,,0.1891891891891892,1.8142697231023768e-16,,
quantile-1d,1,8,37,std,224,9.816853336097608e-05,40.20874324796941,0.0,0.028790818694731532,,,,
quantile-1d,1,8,37,acc,36,8.154033298168883e-05,40.20874324796941,0.3890289011143668,,0.16129032258064516,1.8088905953955724e-16,,
quantile-1d,1,8,38,std,217,9.971814890974429e-05,33.41844034988326,0.0,0.02882482548758853,,,,
quantile-1d,1,8,38,acc,36,6.616432062411803e-05,33.41844034988326,0.8523435188090088,,0.12903225806451613,1.8089414902768151e-16,,
quantile-1d,1,8,39,std,217,9.789226328260625e-05,32.493574532046466,0.0,0.028802473937167342,,,,
quantile-1d,1,8,39,acc,36,6.35364909005176e-05,32.493574532046466,0.8578011626426214,,0.14516129032258066,1.808950054424815e-16,,
quantile-1d,1,8,40,std,224,9.730782239225633e-05,41.159210670180514,0.0,0.028790748708689085,,,,
quantile-1d,1,8,40,acc,36,8.34556799298447e-05,41.159210670180514,0.7159157051601517,,0.16129032258064516,1.8088847607497543e-16,,
quantile-1d,1,8,41,std,230,9.724070046557287e-05,51.016569910200936,0.0,0.02882277858864514,,,,
quantile-1d,1,8,41,acc,37,5.01978158129468e-05,51.016569910200936,0.4038566060145764,,0.1746031746031746,1.8089794242544384e-16,,
quantile-1d,1,8,42,std,227,9.871653203230579e-05,44.60564849525353,0.0,0.02880250063854913,,,,
quantile-1d,1,8,42,acc,36,9.228469478461676e-05,44.60564849525353,0.4924873842186291,,0.1774193548387097,1.8088596250771321e-16,,
quantile-1d,1,8,43,std,225,9.783201872126668e-05,41.47199458324332,0.0,0.028817307886427966,,,,
quantile-1d,1,8,43,acc,36,8.660266206383938e-05,41.47199458324332,0.4458936156423195,,0.14516129032258066,1.8088765293730006e-16,,
quantile-1d,1,8,44,std,197,9.869129423778489e-05,21.21764298045507,0.0,0.0291252936344071,,,,
quantile-1d,1,8,44,acc,34,4.8677521340856345e-05,21.21764298045507,0.3767047598623114,,0.1891891891891892,1.8224326299953718e-16,,
quantile-1d,1,8,45,std,220,9.782770026633969e-05,35.39884958677981,0.0,0.02879331152295018,,,,
quantile-1d,1,8,45,acc,36,7.084968704562655e-05,35.39884958677981,0.503983210846607,,0.12903225806451613,1.8089248633484518e-16,,
quantile-1d,1,8,46,std,232,9.874066981696572e-05,53.09928872929803,0.0,0.028822916514032106,,,,
quantile-1d,1,8,46,acc,37,5.49959338198569e-05,53.09928872929803,0.6222793352075363,,0.19047619047619047,1.8089617513666773e-16,,
quantile-1d,1,8,47,std,225,9.761002939878693e-05,41.34489607230039,0.0,0.02878921177230276,,,,
quantile-1d,1,8,47,acc,36,8.349080823899513e-05,41.34489607230039,0.606228290664976,,0.16129032258064516,1.8088845746169434e-16,,
quantile-1d,1,8,48,std,211,9.920933542639787e-05,27.952323560336357,0.0,0.028830828289252885,,,,
quantile-1d,1,8,48,acc,35,9.973476840929862e-05,27.952323560336357,0.7788553076232387,,0.11475409836065574,1.8088675994614908e-16,,
quantile-1d,1,8,49,std,210,9.850595447780108e-05,27.08783607668178,0.0,0.02883604432988205,,,,
quantile-1d,1,8,49,acc,35,9.584666641471173e-05,27.08783607668178,0.6105618250323916,,0.11475409836065574,1.80888673453901e-16,,
quantile-1d,1,16,0,std,656,9.983275596869845e-05,88.31950007055697,0.0,0.008665310331561312,,,,
quantile-1d,1,16,0,acc,65,8.422869844260106e-05,88.31950007055697,0.5184413553750528,,0.2608695652173913,2.0336476710224065e-16,,
quantile-1d,1,16,1,std,632,9.999070279897992e-05,74.10750867909172,0.0,0.008704544638071188,,,,
quantile-1d,1,16,1,acc,64,5.793399586950798e-05,74.10750867909172,0.4283862683255506,,0.21739130434782608,2.1170676464665538e-16,,
quantile-1d,1,16,2,std,585,9.999537896110411e-05,73.52826279753079,0.0,0.009018507034735508,,,,
quantile-1d,1,16,2,acc,63,7.388123548945913e-05,73.52826279753079,0.39694853660011975,,0.30434782608695654,2.0763042141854288e-16,,
quantile-1d,1,16,3,std,540,9.972899561150328e-05,69.15868719357769,0.0,0.009358366968571633,,,,
quantile-1d,1,16,3,acc,62,9.909007289321536e-05,69.15868719357769,0.3764730230113925,,0.2857142857142857,2.0109085404492438e-16,,
quantile-1d,1,16,4,std,698,9.985260010836328e-05,100.17910140766854,0.0,0.00851661666687395,,,,
quantile-1d,1,16,4,acc,66,8.818383339370683e-05,100.17910140766854,0.6213142308514632,,0.2112676056338028,2.0434060511273083e-16,,
quantile-1d,1,16,5,std,679,9.916111970031949e-05,89.13768777972577,0.0,0.008552651619655998,,,,
quantile-1d,1,16,5,acc,65,6.526251426208773e-05,89.13768777972577,0.47952305902162407,,0.21428571428571427,2.0445856326749405e-16,,
quantile-1d,1,16,6,std,640,9.996654596911014e-05,83.10324294008642,0.0,0.008729075134556272,,,,
quantile-1d,1,16,6,acc,64,6.714501255311589e-05,83.10324294008642,0.5017729343434049,,0.2898550724637681,2.0676014585852835e-16,,
quantile-1d,1,16,7,std,651,9.960633981531686e-05,79.56207042919277,0.0,0.008634097484610533,,,,
quantile-1d,1,16,7,acc,65,7.479751711558791e-05,79.56207042919277,0.484224385254443,,0.21739130434782608,2.072100949964474e-16,,
quantile-1d,1,16,8,std,595,9.97246252945061e-05,66.72571047012582,0.0,0.008878154630202575,,,,
quantile-1d,1,16,8,acc,63,5.7525441524486354e-05,66.72571047012582,0.670225883996071,,0.18840579710144928,2.0618011801047888e-16,,
quantile-1d,1,16,9,std,690,9.966504491876194e-05,99.31487963563157,0.0,0.008549325871508761,,,,
quantile-1d,1,16,9,acc,66,9.174872648198829e-05,99.31487963563157,1.1745970998577644,,0.22857142857142856,2.041522653795175e-16,,
quantile-1d,1,16,10,std,702,9.993857850520982e-05,104.94656531882067,0.0,0.00852233576352961,,,,
quantile-1d,1,16,10,acc,66,9.537522943947607e-05,104.94656531882067,0.6034270734298887,,0.22535211267605634,2.0270429801805106e-16,,
quantile-1d,1,16,11,std,551,9.926615977118303e-05,66.825617221423,0.0,0.009232346652110951,,,,
quantile-1d,1,16,11,acc,62,9.57045754876873e-05,66.825617221423,0.9320060971359168,,0.2898550724637681,2.0604602692776347e-16,,
quantile-1d,1,16,12,std,579,9.999292147178096e-05,64.70574069458061,0.0,0.008976321994945571,,,,
quantile-1d,1,16,12,acc,63,6.643933830741133e-05,64.70574069458061,0.7422497601843268,,0.2318840579710145,2.069721083503386e-16,,
quantile-1d,1,16,13,std,686,9.987855570381399e-05,91.56352268259927,0.0,0.008526444638627142,,,,
quantile-1d,1,16,13,acc,66,8.405067252459375e-05,91.56352268259927,0.36128684188086035,,0.21428571428571427,2.050896666220082e-16,,
quantile-1d,1,16,14,std,685,9.998774530650678e-05,96.30876160302041,0.0,0.008562667396815014,,,,
quantile-1d,1,16,14,acc,66,7.731325594662053e-05,96.30876160302041,0.48968777976780276,,0.22857142857142856,2.0425031915893527e-16,,
quantile-1d,1,16,15,std,662,9.968412371685886e-05,83.65214626605012,0.0,0.008601329107645855,,,,
quantile-1d,1,16,15,acc,65,9.202584352685506e-05,83.65214626605012,0.4152617930392213,,0.21739130434782608,2.0528952846240923e-16,,
quantile-1d,1,16,16,std,644,9.954991784333345e-05,83.13333447212226,0.0,0.008698274916812115,,,,
quantile-1d,1,16,16,acc,65,6.996987450280656e-05,83.13333447212226,0.5724060511775886,,0.2753623188405797,2.0611319696746932e-16,,
quantile-1d,1,16,17,std,687,9.986254155780472e-05,99.72066581033702,0.0,0.008566247352483344,,,,
quantile-1d,1,16,17,acc,66,8.363104246589259e-05,99.72066581033702,1.6080881323983995,,0.22857142857142856,2.065917061564397e-16,,
quantile-1d,1,16,18,std,612,9.928365211875345e-05,72.75189796157396,0.0,0.008823756996943254,,,,
quantile-1d,1,16,18,acc,64,5.724079595781362e-05,72.75189796157396,0.3168700152086207,,0.2463768115942029,2.0507426491700056e-16,,
quantile-1d,1,16,19,std,615,9.922482204283156e-05,70.8604676095147,0.0,0.008786038630991736,,,,
quantile-1d,1,16,19,acc,64,5.4444354478100365e-05,70.8604676095147,0.6005858387270955,,0.2028985507246377,2.0729167075871092e-16,,
quantile-1d,1,16,20,std,588,9.94626010526467e-05,71.95777117156099,0.0,0.008983497821084652,,,,
quantile-1d,1,16,20,acc,63,6.937400526085824e-05,71.95777117156099,0.5324857722943492,,0.30434782608695654,2.0669386743298048e-16,,
quantile-1d,1,16,21,std,676,9.982507578909505e-05,90.58102632448433,0.0,0.008572182988521363,,,,
quantile-1d,1,16,21,acc,65,6.029847605582006e-05,90.58102632448433,0.40968347889382556,,0.21428571428571427,2.0720779174747903e-16,,
quantile-1d,1,16,22,std,608,9.927799525799585e-05,78.43268841105906,0.0,0.008899549475771632,,,,
quantile-1d,1,16,22,acc,64,6.427548529153171e-05,78.43268841105906,0.32716564237935963,,0.30434782608695654,2.0385197910753968e-16,,
quantile-1d,1,16,23,std,663,9.98239037413029e-05,85.96502327122896,0.0,0.008611221578421945,,,,
quantile-1d,1,16,23,acc,65,9.457239696253339e-05,85.96502327122896,0.8432577156891243,,0.21739130434782608,2.0815150002040408e-16,,
quantile-1d,1,16,24,std,599,9.967854898462747e-05,74.39735456954006,0.0,0.008922865157180562,,,,
quantile-1d,1,16,24,acc,63,6.468773890233592e-05,74.39735456954006,0.6212658847510685,,0.30434782608695654,2.0380155998711496e-16,,
quantile-1d,1,16,25,std,562,9.991519789442904e-05,74.4731846441059,0.0,0.009213359322645592,,,,
quantile-1d,1,16,25,acc,62,9.582056880752532e-05,74.4731846441059,0.6388857407119805,,0.30434782608695654,2.024835544209702e-16,,
quantile-1d,1,16,26,std,632,9.930682655845402e-05,82.68338339866563,0.0,0.008768813640678136,,,,
quantile-1d,1,16,26,acc,64,6.406484792442768e-05,82.68338339866563,0.799603514197732,,0.30434782608695654,2.135425351328725e-16,,
quantile-1d,1,16,27,std,666,9.919650672918223e-05,90.48362839835697,0.0,0.008629370080254798,,,,
quantile-1d,1,16,27,acc,65,9.930762419285699e-05,90.48362839835697,0.7357181618016635,,0.2318840579710145,2.0762476267368086e-16,,
quantile-1d,1,16,28,std,685,9.996286436786406e-05,90.51878457891773,0.0,0.008530134502860621,,,,
quantile-1d,1,16,28,acc,66,7.923468060067052e-05,90.51878457891773,0.6178486469850535,,0.21428571428571427,2.0876507812365601e-16,,
quantile-1d,1,16,29,std,529,9.923297666825093e-05,64.62345921949853,0.0,0.009411233657385575,,,,
quantile-1d,1,16,29,acc,61,8.462375230200436e-05,64.62345921949853,0.5314169266842897,,0.17272727272727273,2.066321231295137e-16,,
quantile-1d,1,16,30,std,578,9.945077331785512e-05,70.95559518079669,0.0,0.009048601529471298,,,,
quantile-1d,1,16,30,acc,63,7.611376043481499e-05,70.95559518079669,0.6642708311239583,,0.30434782608695654,2.0546573080425794e-16,,
quantile-1d,1,16,31,std,696,9.991431520761651e-05,104.00960071138869,0.0,0.008546553198921513,,,,
quantile-1d,1,16,31,acc,66,7.714473685016543e-05,104.00960071138869,0.579297842094768,,0.2112676056338028,2.044297346462629e-16,,
quantile-1d,1,16,32,std,559,9.918305422162987e-05,66.76985462705787,0.0,0.009153888109044953,,,,
quantile-1d,1,16,32,acc,62,8.778512807605665e-05,66.76985462705787,0.5036484266521305,,0.2898550724637681,2.0746918962632413e-16,,
quantile-1d,1,16,33,std,621,9.965369610531738e-05,76.35884664298389,0.0,0.008789381785290947,,,,
quantile-1d,1,16,33,acc,64,5.881782363426069e-05,76.35884664298389,0.5713288895139486,,0.2608695652173913,2.030787223530858e-16,,
quantile-1d,1,16,34,std,513,9.921710578320031e-05,58.723771236453366,0.0,0.00949189047602083,,,,
quantile-1d,1,16,34,acc,61,8.994754682145611e-05,58.723771236453366,0.9734848284977516,,0.1651376146788991,2.0392466311063212e-16,,
quantile-1d,1,16,35,std,601,9.998582456072214e-05,73.95421716717186,0.0,0.008911634414408544,,,,
quantile-1d,1,16,35,acc,63,6.343151325483021e-05,73.95421716717186,0.57936539935095,,0.30434782608695654,2.0289175232327863e-16,,
quantile-1d,1,16,36,std,565,9.924244302350615e-05,69.67550573472651,0.0,0.009140202818499182,,,,
quantile-1d,1,16,36,acc,62,8.634899810777696e-05,69.67550573472651,0.796922507332268,,0.2898550724637681,2.0590408436728095e-16,,
quantile-1d,1,16,37,std,665,9.934428102864601e-05,86.17517862121,0.0,0.008605282875481941,,,,
quantile-1d,1,16,37,acc,65,9.724828032142696e-05,86.17517862121,0.6727208324207521,,0.2028985507246377,2.0438232861025583e-16,,
quantile-1d,1,16,38,std,631,9.918996480928755e-05,82.24494172560443,0.0,0.008772991608098843,,,,
quantile-1d,1,16,38,acc,64,6.357372095511238e-05,82.24494172560443,0.603451220093832,,0.2898550724637681,2.0188162933810714e-16,,
quantile-1d,1,16,39,std,632,9.957522992865009e-05,79.01481986292605,0.0,0.00874198148983674,,,,
quantile-1d,1,16,39,acc,64,6.179047448640063e-05,79.01481986292605,0.7988121986170859,,0.2463768115942029,2.037001242056106e-16,,
quantile-1d,1,16,40,std,669,9.991715976598314e-05,86.97056738399635,0.0,0.008592442334954313,,,,
quantile-1d,1,16,40,acc,65,4.704235486618913e-05,86.97056738399635,0.46284261681000416,,0.21428571428571427,2.054269309824336e-16,,
quantile-1d,1,16,41,std,698,9.983226629550757e-05,97.43037130630796,0.0,0.008501263024587173,,,,
quantile-1d,1,16,41,acc,66,8.992969563248465e-05,97.43037130630796,0.7086881174135479,,0.22535211267605634,2.0832334423775096e-16,,
quantile-1d,1,16,42,std,676,9.97014282853037e-05,92.43585665527768,0.0,0.008584293239501866,,,,
quantile-1d,1,16,42,acc,65,5.9649204251055465e-05,92.43585665527768,0.801076712878463,,0.21428571428571427,2.0869164192883172e-16,,
quantile-1d,1,16,43,std,660,9.937117549929653e-05,92.07136093615003,0.0,0.008668716888120254,,,,
quantile-1d,1,16,43,acc,65,8.97212760064825e-05,92.07136093615003,0.5598746705827026,,0.2898550724637681,2.048189609556266e-16,,
quantile-1d,1,16,44,std,550,9.976901185160258e-05,69.88018366039445,0.0,0.009274722212044137,,,,
quantile-1d,1,16,44,acc,62,8.793705221377124e-05,69.88018366039445,0.7555325850401426,,0.2857142857142857,2.06759435480541e-16,,
quantile-1d,1,16,45,std,645,9.916552993693983e-05,82.1001562541135,0.0,0.008690422813408075,,,,
quantile-1d,1,16,45,acc,65,6.98886300853907e-05,82.1001562541135,0.4603192482558136,,0.21739130434782608,2.0572576693597514e-16,,
quantile-1d,1,16,46,std,696,9.929131848585016e-05,104.00814151071326,0.0,0.008545243757825793,,,,
quantile-1d,1,16,46,acc,66,7.791713392046873e-05,104.00814151071326,0.8371734647167152,,0.2112676056338028,2.0629608040180183e-16,,
quantile-1d,1,16,47,std,670,9.941412046776676e-05,86.7558233812391,0.0,0.008580195733630532,,,,
quantile-1d,1,16,47,acc,65,4.9237432128812486e-05,86.7558233812391,0.3953294755855906,,0.21428571428571427,2.0511511559233944e-16,,
quantile-1d,1,16,48,std,610,9.958190013836798e-05,73.91375532368326,0.0,0.00884132740268596,,,,
quantile-1d,1,16,48,acc,64,5.899902741157703e-05,73.91375532368326,0.6573370416437012,,0.2753623188405797,2.0720735730378098e-16,,
quantile-1d,1,16,49,std,605,9.954763300745739e-05,73.052628237264,0.0,0.008867392399801725,,,,
quantile-1d,1,16,49,acc,64,6.015620291410784e-05,73.052628237264,0.49944565278147557,,0.2898550724637681,2.056263088086763e-16,,
quantile-1d,1,32,0,std,1882,0.0007658284832041673,313.3951451206027,0.0,0.003055203878308282,,,,
quantile-1d,1,32,0,acc,119,9.883815224398518e-05,313.3951451206027,0.5924293426804373,,0.16981132075471697,2.1468645165649445e-16,,
quantile-1d,1,32,1,std,1795,0.0006299602572141794,287.65420947258787,0.0,0.00311338736670928,,,,
quantile-1d,1,32,1,acc,118,9.91637277758528e-05,287.65420947258787,0.661920644766951,,0.16666666666666666,2.117540470520772e-16,,
quantile-1d,1,32,2,std,1603,0.00040849094399586505,298.12489699314756,0.0,0.0033624619316784997,,,,
quantile-1d,1,32,2,acc,114,9.72653935473744e-05,298.12489699314756,0.5531666765197784,,0.16019417475728157,2.116440030049776e-16,,
